Time,MeanN,ErrorMn,CV2N,ErrorCV2
0.6300000000000003,1.555,0.04549554470937678,0.2220717320954085,0.033446554851603215
0.6400000000000003,1.565,0.04636831970533928,0.22773530402474254,0.03446892053586947
0.6500000000000004,1.579,0.046698998996423935,0.22691709305277752,0.0343208304553673
0.6600000000000004,1.594,0.047085553875465536,0.22636801430710207,0.03422152489214582
0.6700000000000004,1.603,0.04733975304778193,0.22625660168531483,0.034201382192739375
0.6800000000000004,1.612,0.047423749824688555,0.22453189170550894,0.03388987681460484
0.6900000000000004,1.619,0.04752049717053186,0.22350363064306233,0.03370443816910433
0.7000000000000004,1.634,0.04801295154479002,0.22399020807833547,0.033792162502733765
0.7100000000000004,1.645,0.04829037188215368,0.22356593157860702,0.03371566770334127
0.7200000000000004,1.655,0.04864824523408129,0.22415823148748182,0.03382246605381656
0.7300000000000004,1.667,0.048969511988597114,0.22387040288403032,0.03377055866138404
0.7400000000000004,1.674,0.04918992977365089,0.22400505874510582,0.03379484064281656
0.7500000000000004,1.678,0.04929138276123157,0.22385892735122265,0.033768489487530265
0.7600000000000005,1.688,0.04930467515007875,0.22133375261112734,0.033313804199502015
0.7700000000000005,1.701,0.04988537718593267,0.22312807661295472,0.033636762066175094
0.7800000000000005,1.71,0.05020506162137339,0.22362436305187924,0.0337262004768385
0.7900000000000005,1.72,0.05049979138571903,0.2236343969713359,0.033728009244607726
0.8000000000000005,1.734,0.05131918480368047,0.22723626393362148,0.034378582399723426
0.8100000000000005,1.749,0.051870356873423784,0.2281787420141412,0.03454923427189363
0.8200000000000005,1.758,0.05199790683491079,0.22696051594466252,0.034328686378293415
0.8300000000000005,1.766,0.05213886054744976,0.22612990564186491,0.03417847930918601
0.8400000000000005,1.777,0.05272797239425797,0.228414471286168,0.03459194428180902
0.8500000000000005,1.785,0.05285589585500183,0.22747138070914635,0.03442113805664374
0.8600000000000005,1.803,0.05334284918099352,0.22707916706272194,0.034350154222933374
0.8700000000000006,1.809,0.05349899470847941,0.22689787962099706,0.03431735454417991
0.8800000000000006,1.824,0.054445473936798106,0.23114804555247773,0.03508801175676557
0.8900000000000006,1.836,0.05522155424801567,0.23468656404706642,0.035732308919600886
0.9000000000000006,1.843,0.05540438017482385,0.2344519554419665,0.035689516208620375
0.9100000000000006,1.857,0.05596508276296852,0.23562795912017254,0.03590412646631613
0.9200000000000006,1.869,0.05614689499732295,0.23412576746391017,0.035630037025873806
