Time,MeanNumber,CV2Number,MeanSize,VarSize
1.5749999999999984,2.962180867883282,0.2159145940112451,1.2965988683179464,0.06229524253863149
1.5999999999999983,3.0137974875904217,0.21396184377813418,1.2958305349007893,0.06568612824848516
1.6249999999999982,3.066314871274581,0.2119770474078924,1.2949043035741608,0.06919584752155092
1.6499999999999981,3.1197485722895655,0.20996288364989438,1.293824141206466,0.07282465592673495
1.674999999999998,3.1741143932735443,0.207921908017905,1.2925941908000569,0.07657254351698936
1.699999999999998,3.2294283880990515,0.20585655725167998,1.2912187630730925,0.08043922276016616
1.7249999999999979,3.2857068636268956,0.2037691536236206,1.2897023274979258,0.08442411716031403
1.7499999999999978,3.3429663812411525,0.20166190909660214,1.28804950282267,0.0885263506799042
1.7749999999999977,3.401223758140759,0.19953692933885142,1.2862650471059778,0.09274473807500175
1.7999999999999976,3.4604960683612473,0.19739621760172182,1.2843538472984395,0.09707777625603756
1.8249999999999975,3.5208006434982786,0.19524167846598425,1.2823209084072806,0.1015236367865113
1.8499999999999974,3.582155073102507,0.19307512146218944,1.2801713422842163,0.10608015963058152
1.8749999999999973,3.6445772047131606,0.19089826457049539,1.2779103560793543,0.11074484825799602
1.8999999999999972,3.7080851434953654,0.18871273760525104,1.2755432404069516,0.11551486621113957
1.9249999999999972,3.7726972514439483,0.1865200854894796,1.2730753572714977,0.12038703523403274
1.949999999999997,3.838432146113806,0.18432177142432876,1.2705121278050746,0.1253578350568871
1.974999999999997,3.9053086988343706,0.18211917995839072,1.2678590198692226,0.13042340492226218
1.999999999999997,3.973346032362983,0.17991361996168642,1.2651215355764132,0.13557954692994034
2.024999999999997,4.04256351792902,0.17770632750904838,1.2623051987879763,0.1408217312673612
2.0499999999999967,4.112980771617815,0.17549846867739602,1.2594155426465976,0.1461451033808045
2.0749999999999966,4.184617650040129,0.17329114226144351,1.2564580972025012,0.15154449312955345
2.0999999999999965,4.257494245230018,0.17108538241205704,1.2534383771930493,0.15701442595101453
2.1249999999999964,4.331630878710404,0.168882161201568,1.2503618700356764,0.1625491360493128
2.1499999999999964,4.407048094662457,0.16668239112004196,1.2472340240939186,0.16814258160329826
2.1749999999999963,4.48376665213141,0.1644869275064601,1.2440602372756642,0.1737884619723095
2.199999999999996,4.5618075161978116,0.16229657091865018,1.2408458460216965,0.1794802368595857
