Time,MeanSize,ErrorMean,VarSize,ErrorVar
0.3500000000000001,1.12352519438,0.01749416149076999,0.000744564664741498,0.00025023642373150044
0.3600000000000001,1.1257784184999995,0.017856251726128702,0.0008007135170065917,0.00026103493274432356
0.3700000000000001,1.12531622789,0.018315581243685486,0.0008350879315280326,0.0002682942158154884
0.3800000000000001,1.129022508576667,0.01859557368351017,0.0008702660483298827,0.0002756488329199192
0.3900000000000002,1.1344730860499999,0.018839447340270654,0.000930112550663595,0.00028665315805783667
0.4000000000000002,1.1377456966300001,0.019169561116102463,0.0010156423380499238,0.0003011554601965996
0.4100000000000002,1.13790867358,0.01956512642927355,0.0010788592597545312,0.00031221893437116807
0.4200000000000002,1.1355660094200002,0.01999394297399326,0.0011187813473797208,0.0003199871083279359
0.4300000000000002,1.1387491833399999,0.020250646309082798,0.0011343989831055995,0.0003244539705137845
0.4400000000000002,1.1415825422699997,0.020545350578224486,0.0011933683463011015,0.00033913406160687265
0.4500000000000002,1.1431480240724998,0.020909016200674646,0.001313697537148299,0.00035720275269693976
0.4600000000000002,1.1483481625616667,0.021113832776609387,0.0013320360675183897,0.0003621891160986402
0.4700000000000002,1.1479094719349998,0.02156087408836216,0.001483861626082436,0.0003835330986699658
0.4800000000000002,1.1496174686475,0.02188659035290086,0.0015856301416876026,0.00039838308515888015
0.4900000000000002,1.1503573937933333,0.02224229001589162,0.0017173461955044176,0.00041633905430605916
0.5000000000000002,1.153055455925,0.022515704160226635,0.0017881944366753841,0.0004313274104956366
0.5100000000000002,1.1550233830425,0.022853990524450474,0.001945182697281764,0.00045523891816864654
0.5200000000000002,1.15648490745,0.0231757410305915,0.0020776466645544387,0.00047609358067458385
0.5300000000000002,1.162363006,0.02342297655072456,0.0021935217187070482,0.0004912171231856591
0.5400000000000003,1.1626933584833337,0.023777520952755316,0.0023709502005779645,0.0005119503330372368
0.5500000000000003,1.1674863383391667,0.024012848267608522,0.0024542868765661777,0.0005274939328062107
0.5600000000000003,1.1686040681025,0.024343675750573057,0.0025791086808772084,0.0005429928418313659
0.5700000000000003,1.169482927904,0.02468582256365326,0.002724766583263732,0.0005557961628466844
0.5800000000000003,1.1710150723100001,0.02496348218549782,0.00279383852379468,0.000566252660548034
0.5900000000000003,1.177780317995,0.025199395905448396,0.0029174119261695494,0.0005852088479737453
0.6000000000000003,1.1790253940486668,0.025551953740001743,0.003171524222614127,0.0006146985365840375
0.6100000000000003,1.1776870421733332,0.025874122808891453,0.003312858171835267,0.0006309827974142856
0.6200000000000003,1.182292461755,0.026174835779192218,0.0034247146027366424,0.000644913551364687
0.6300000000000003,1.1862601522504999,0.02646513605740597,0.0036284436707548114,0.0006695360966809377
0.6400000000000003,1.1907972275929997,0.02677586594599468,0.0037442734852623895,0.0006832328474438874
0.6500000000000004,1.1907109829423335,0.02708118693551298,0.0039675338928519405,0.0007052333787915151
0.6600000000000004,1.189907552129,0.027373314871541377,0.004126946002225867,0.0007224771458502199
0.6700000000000004,1.1927478499139996,0.027618157784888187,0.004279048345096706,0.0007428996879031086
0.6800000000000004,1.1949025353373333,0.027846672936370886,0.004410083140241513,0.0007581620694346982
0.6900000000000004,1.1986427673013331,0.028074418105639154,0.0045439423583107106,0.0007736479374665893
0.7000000000000004,1.1983159604799998,0.028358419175512184,0.004742531391852904,0.0007972392944946925
0.7100000000000004,1.1994806343639999,0.02858224741451343,0.00489309841248534,0.0008132285541715273
0.7200000000000004,1.202470337096,0.02885390934557419,0.0050744538976086415,0.0008318542231911712
0.7300000000000004,1.2041996250613334,0.029144033417790816,0.005374547722728331,0.0008578491416465807
0.7400000000000004,1.2085392378239999,0.029379127097888036,0.00548831633460252,0.0008722078939978617
0.7500000000000004,1.2147029035526664,0.02961111038729225,0.005643497862204457,0.0008891775414753174
0.7600000000000005,1.2158133663086665,0.029810228721538046,0.00580194210291523,0.0009063978940216707
0.7700000000000005,1.217591044581667,0.030093484991520647,0.006127787226699438,0.000945156880337898
0.7800000000000005,1.2208228131839995,0.03033223614070768,0.006333419658115444,0.0009646649214881189
0.7900000000000005,1.2236948138058332,0.030591575329859344,0.006616472519711908,0.0009928861311447974
0.8000000000000005,1.2258802849400003,0.030902213643690057,0.006875458706578555,0.0010220872510956058
0.8100000000000005,1.22584543885,0.031150914769020543,0.007140386106326215,0.001048527207725746
0.8200000000000005,1.2287814182946668,0.031389157486996666,0.007413209952231408,0.0010721141056554808
0.8300000000000005,1.2321433511073332,0.03160272624551341,0.0075605856057488815,0.0010893201258637946
0.8400000000000005,1.2364473006718333,0.03195124960709239,0.007959074097650773,0.0011145522204162542
0.8500000000000005,1.2397901789560002,0.032162661728065256,0.008191452538349386,0.0011400655024667427
0.8600000000000005,1.2379771324326667,0.032415306445622516,0.008597489596509581,0.0011779025173167205
0.8700000000000006,1.243541837784,0.032683194738123866,0.008903080924999692,0.0012029310431845575
0.8800000000000006,1.2460260975050002,0.033014155766827535,0.009273272245524315,0.0012334916450014808
0.8900000000000006,1.2498437479266669,0.03333006226781832,0.009580338132485242,0.0012628675063517895
0.9000000000000006,1.254182945874833,0.0335430488412527,0.0097473247167174,0.0012860154868659622
0.9100000000000006,1.2553276630216665,0.033796792575292445,0.010029529077280497,0.0013102776177719919
0.9200000000000006,1.2561753428205,0.03398844560147385,0.010219259777167991,0.001330682741387229
0.9300000000000006,1.2526872154000002,0.03418786525400219,0.010714839226609986,0.0013639697288966336
0.9400000000000006,1.2534704256003335,0.03457412064724963,0.011459723069891986,0.0014142796922174527
0.9500000000000006,1.2544615109238335,0.03486672561556281,0.011930706063754602,0.0014457969427752824
0.9600000000000006,1.2530389456380002,0.035066551178388305,0.012499064230418536,0.0014882921513397016
0.9700000000000006,1.2565309501353334,0.0352925217537845,0.012816767963388688,0.0015183331854386264
0.9800000000000006,1.2609971340766668,0.03561060262819815,0.01339420146707179,0.0015616440509971258
0.9900000000000008,1.2611612650316666,0.03585703092288495,0.01387567792408313,0.001601615901240059
1.0000000000000009,1.2627666666666666,0.03616930434942489,0.014525972222222223,0.0016418223039591593
1.010000000000001,1.2677570384015002,0.036463650107924295,0.014856618545466146,0.0016679734926714346
1.020000000000001,1.2685309067733337,0.0365830653073711,0.01504016294403464,0.0016854676140205648
1.0300000000000007,1.267314284974,0.03684853959484591,0.01582926382618933,0.0017264340271022117
1.0400000000000007,1.2692750596526667,0.037126479559417946,0.016365869376504596,0.0017683945620779566
1.0500000000000007,1.2698214454766663,0.03738595256117905,0.016973914369526874,0.001812416148827916
1.0600000000000007,1.272642199808,0.037603983963562015,0.01752903330425845,0.0018455003682850586
1.0700000000000007,1.2766654295913331,0.0379423116160158,0.018079508061331045,0.0018919686919617006
1.0800000000000007,1.273953375752,0.038018296454140454,0.018715800968027003,0.0019416376224287851
1.0900000000000007,1.2736608365106667,0.038199275136365785,0.019453897671242622,0.00197894665716062
1.1000000000000008,1.2770895324544997,0.03838150114161709,0.019831878098040066,0.002013614666898221
1.1100000000000008,1.2723587000490475,0.03852154804355257,0.020296943744776322,0.002052207243800546
1.1200000000000008,1.2713555911208096,0.03878899915015932,0.02115387979795773,0.002090538901208701
1.1300000000000008,1.2738881400071191,0.03907405827897059,0.02193698326238487,0.002143069123448662
1.1400000000000008,1.2774595912949527,0.03941313919692302,0.022525512732823785,0.0021892602544234946
1.1500000000000008,1.276987653234,0.03958107748199802,0.02329445407482261,0.002255037932043725
1.1600000000000008,1.2818475742804523,0.039936127139800215,0.024050133779071458,0.0022975026867224323
1.1700000000000008,1.2809755159140002,0.039998401530280114,0.024542498135553766,0.0023354727963558405
1.1800000000000008,1.2810111518875,0.04026800196949609,0.025476010073724943,0.0023870654151218647
1.1900000000000008,1.282164096413667,0.040508948781391885,0.025980572905227532,0.0024195753427509285
1.2000000000000008,1.2805196946610955,0.04067228081310037,0.02651544918373933,0.0024700100118503106
1.2100000000000009,1.2825248407990715,0.04094100667860845,0.027164721145162,0.0025001338238661956
1.2200000000000009,1.282421596000524,0.04111960444577245,0.027838276087049772,0.0025573234443973802
1.2300000000000009,1.2830367547636665,0.04116480413915191,0.02819059062810261,0.0025858769452883207
1.2400000000000009,1.2820406417308332,0.041128009417027434,0.028787903695485277,0.0026197261356946944
1.2500000000000009,1.2837037804501905,0.041293606673255434,0.029309190755701146,0.0026563125525818007
1.260000000000001,1.2847663464990597,0.041476996711573566,0.030196086138802775,0.0027083120780074556
1.270000000000001,1.2783486537175117,0.04130452164914766,0.031103174760073016,0.00277348938908744
1.280000000000001,1.2752428662522857,0.041292143057202635,0.03185760859660616,0.0028140408286671317
1.290000000000001,1.2812163935825358,0.04157214711897894,0.03238894684184672,0.002854357260798579
1.300000000000001,1.280876784960464,0.041770359719672356,0.03295772657129135,0.0029029326599736283
1.310000000000001,1.2765624386197976,0.0416340948943692,0.033732645824300404,0.002952737919157622
1.320000000000001,1.2792832019979166,0.041813378851622396,0.03447851635518594,0.003006141562745472
1.330000000000001,1.2797413721601782,0.04205904700812124,0.035679968995402676,0.003067971660298839
1.340000000000001,1.2823982790094166,0.04232830641078311,0.03672777690235507,0.00312989648329437
1.350000000000001,1.2820987424894401,0.04245713051526012,0.038014261828535484,0.003196583560916559
1.360000000000001,1.2803426217638572,0.04261224307834932,0.039083858386071486,0.003236078767012908
1.370000000000001,1.278133873444964,0.042776752402468476,0.040280816547169154,0.003308536972837381
1.380000000000001,1.2758727385157145,0.04282175010917477,0.04113895375589549,0.003353265462832572
1.390000000000001,1.274220304069881,0.043071126460971776,0.042700820153718864,0.003445775518774556
1.400000000000001,1.2770386071123572,0.04320366746453064,0.04343284573537817,0.0034967774919010958
1.410000000000001,1.276133125784143,0.04319434299558056,0.04445131888864165,0.0035691006949994247
1.420000000000001,1.2756438404031905,0.043285186028069855,0.045746834046067546,0.0036472760811457686
1.430000000000001,1.2754003665252618,0.043335019764001226,0.046437871664976385,0.0036963707650861724
1.440000000000001,1.2744587044083333,0.043392779020935635,0.047409975341279095,0.0037535284949887088
1.450000000000001,1.275772100736726,0.04348679366676045,0.04869480565077464,0.003818139078195594
1.460000000000001,1.2718074074664285,0.04366987407011713,0.050586039062115964,0.0038836335770588426
1.470000000000001,1.2716503149790397,0.043924509932417255,0.0523866876434878,0.003957369616206401
1.480000000000001,1.2685935298610678,0.04393938594128044,0.054067938332513096,0.004009752773110414
1.490000000000001,1.270816406720635,0.0441482836727396,0.05489488516143392,0.004060755039645932
1.500000000000001,1.2718101113001707,0.04449930587205819,0.05636816143276341,0.004136402900095919
1.5100000000000011,1.2705421077103092,0.04473028668465284,0.05796444595918866,0.004202776942990399
1.5200000000000011,1.2706197786740556,0.04469315462193779,0.059287455727280974,0.004278292822850235
1.5300000000000011,1.2718850344088888,0.044923233044165345,0.06002123947137851,0.004335129109750091
1.5400000000000011,1.2759335834722065,0.0450963192339815,0.06074870497297326,0.004407218652970599
1.5500000000000012,1.2723636756972778,0.04492077334133793,0.062180991048354076,0.004480212813986889
1.5600000000000012,1.2727401259033733,0.04511965289552555,0.06388929339247794,0.004564072366565239
1.5700000000000012,1.2699722135112461,0.04491940742511913,0.06494845039831203,0.004620310057302235
1.5800000000000012,1.2645961943383413,0.04490584758764471,0.06637073541472006,0.00468158990199917
1.5900000000000012,1.2653139991735876,0.044906921917137854,0.06758942588403667,0.004746391500609376
1.6000000000000012,1.262743471188135,0.04461641235907465,0.06884942001219553,0.004819551237570829
1.6100000000000012,1.259099646314373,0.044535043027436494,0.07045075906459088,0.004919563538439753
1.6200000000000012,1.259536296480393,0.044692268343233366,0.07194434716848375,0.005016424949158077
1.6300000000000012,1.2575525422413136,0.044680706918475144,0.07377976651105589,0.005128731194713243
1.6400000000000012,1.2601144294499047,0.04505132511056864,0.07576447150755772,0.005222509260161823
1.6500000000000012,1.2613247961958414,0.04517237006873431,0.07671202033377904,0.005279556977102806
1.6600000000000013,1.2671522749704722,0.04559574730279592,0.07679129040342658,0.005354609709211144
1.6700000000000013,1.2665824748249241,0.04570943690881335,0.07885055302023469,0.0054584200769772495
1.6800000000000013,1.2688272973158097,0.04594047720810712,0.08084199044966432,0.005570706572193662
1.6900000000000013,1.2673353552759363,0.045822243109110206,0.08295125588127791,0.005637574531593706
1.7000000000000013,1.2657625640514165,0.045889956430905654,0.08470063282021352,0.005714131924247565
1.7100000000000013,1.264497355820587,0.045962267521360234,0.08610670075502877,0.0057887194329632186
1.7200000000000013,1.2649782815433968,0.04600417407388924,0.08844732122251227,0.005894446643835163
1.730000000000001,1.2612818209347303,0.045928286674862706,0.09048573713791538,0.006001736084298451
1.740000000000001,1.2612664239840954,0.045975617923264434,0.09153351247136,0.006102334664398648
1.750000000000001,1.2543825363711032,0.04560892048469434,0.09398162593302814,0.006180039705231025
1.7600000000000011,1.2497759185861823,0.04545298458858693,0.09627027441831938,0.006303725999624976
1.7700000000000014,1.2467159706952142,0.04541214572365959,0.09853317931502492,0.006400145278319114
1.7800000000000014,1.246777383495976,0.04541995078412686,0.10039575752269468,0.006514291363704322
1.7900000000000014,1.2416388900974988,0.044963919149739295,0.10189541392156308,0.006602278305857134
1.8000000000000014,1.2422661058423574,0.04510727580998464,0.102773848849831,0.006653490569818454
1.8100000000000012,1.237482159091856,0.0446514083038263,0.10416151771870616,0.00674841244363418
1.8200000000000012,1.2346241996630074,0.04450445610570575,0.10756847723707019,0.0068462542890880135
1.8300000000000012,1.2326753741180003,0.04443205996727806,0.1095820895380893,0.006950777936894456
1.8400000000000012,1.2317663069341764,0.044059826631533516,0.11144228478511169,0.007053895518032219
1.8500000000000012,1.2309022621084968,0.04397916006630309,0.11289825370396661,0.007150999617569681
1.8600000000000012,1.2257948992723755,0.04337820680198501,0.11558958924076042,0.007302400629145653
1.8700000000000012,1.2272279026656019,0.04348341622798069,0.11821757401431676,0.0074240192289724005
1.8800000000000012,1.2269082365875015,0.04359583147482682,0.11970100435503533,0.007521587594114004
1.8900000000000012,1.2290485988206925,0.043714143607482825,0.12124664138415281,0.007610215348562627
1.9000000000000012,1.2319680101399428,0.0440593972269705,0.12175368640069228,0.007701428347183681
1.9100000000000013,1.2304155324837551,0.044100055649221925,0.12454840076737347,0.007797652106855013
1.9200000000000013,1.228534077975437,0.044405118105727004,0.1275060275359976,0.007943522658747926
1.9300000000000013,1.2307781904984996,0.04453776654364616,0.1287526447128236,0.008014396303047955
1.9400000000000013,1.2291935685738675,0.04405447089742709,0.13023157364106575,0.008144334912165457
1.9500000000000013,1.2285101606173021,0.04431213747642193,0.13393181902629853,0.008267638624815915
1.9600000000000013,1.2289697362828045,0.044387697684203475,0.13516434300456004,0.008407132446502347
1.9700000000000013,1.2304304585218975,0.04471306425220023,0.13613241144908597,0.008499596845524315
1.980000000000001,1.227797381887904,0.04448649139791061,0.1384541829313556,0.008633553796288662
1.990000000000001,1.2268462650616219,0.04418081621899006,0.140572332563599,0.008731075072872324
2.0000000000000013,1.2248510822510823,0.04382073262832087,0.14160602581356235,0.008784846704680216
2.010000000000001,1.2269692361399214,0.044134985745868605,0.14387243833887173,0.008925236440944229
2.020000000000001,1.2267995242265932,0.04444399055118842,0.14594914620986021,0.00907426359031771
2.0300000000000007,1.2282584347475887,0.04439477662743063,0.14784742883404015,0.00919080209011816
2.0400000000000005,1.224983233998296,0.04374480719620144,0.14983635568951256,0.009301302731568734
2.0500000000000003,1.224561096981427,0.0434176487688982,0.1513512568444864,0.009452934808834829
2.06,1.2226736419012525,0.04337457326116101,0.1545648155546583,0.009622370382918605
2.07,1.2207226491682104,0.0429425242953263,0.1574495629940002,0.009748910842476505
2.08,1.215042694579834,0.04271099368002629,0.1609100379936058,0.009867782003533526
2.0899999999999994,1.214735737200417,0.04293256943047519,0.16373734068186474,0.009987436715746867
2.099999999999999,1.2192771745284745,0.043230652742752174,0.1644485997008468,0.010131396288013156
2.109999999999999,1.2153262379991143,0.042365608231287766,0.16681837565068175,0.0102478298208033
2.1199999999999988,1.2134227432691411,0.042227683814598516,0.17016659733378997,0.01048273300471253
2.1299999999999986,1.2067528271351233,0.0415229589314392,0.17328853293177418,0.010639049330244038
2.1399999999999983,1.2076339961304343,0.04136909149201218,0.17504872498496585,0.010757492546061204
2.149999999999998,1.2075904570396327,0.04119322348030097,0.17682960307822748,0.010912173100320693
2.159999999999998,1.208713360836761,0.04094191489360788,0.17984078528499953,0.011045400555995372
2.1699999999999977,1.2062970083889872,0.04062566136954526,0.18328079667118694,0.011253285860260087
2.179999999999997,1.2015208430003814,0.040232062096003274,0.18704448500894968,0.011381383746519175
2.1899999999999973,1.1997379603707619,0.03996072766218939,0.18910204602157296,0.01152027142508849
2.199999999999997,1.1981638753346455,0.04017321645606442,0.19148252127735327,0.01169535351292883
2.209999999999997,1.1994199339860192,0.04039344935482769,0.19412263537943705,0.011813404536866634
2.2199999999999966,1.1961984205621412,0.04001662952726903,0.19539625776446853,0.011912705186322259
2.2299999999999964,1.194769045237526,0.03973517766246504,0.19815587341381546,0.012128923987519302
2.239999999999996,1.1932735028746384,0.03988767846620278,0.2003970618048213,0.012265850749348384
2.249999999999996,1.194140182441901,0.03950667116690165,0.20430832544716365,0.012449229023423436
2.259999999999996,1.194938077753401,0.03928546257253873,0.20673421380309395,0.012614797422601465
2.269999999999996,1.1947112645384952,0.03936610992979128,0.21178266849985908,0.012806386881130616
2.279999999999996,1.1944215519016999,0.03957271980359778,0.21228965134399336,0.0129419890559421
2.289999999999995,1.188690101188502,0.038549553269646264,0.2122885890737724,0.012992873164004992
2.299999999999995,1.1881976028034928,0.03865375214200917,0.2147195524106004,0.013122160891124668
2.3099999999999947,1.189403707678288,0.038776174807755526,0.21773542794341108,0.013335429474601257
2.3199999999999945,1.1824945875346569,0.038062421133625124,0.22157830272490253,0.013502415039907317
2.3299999999999943,1.1812819104471528,0.03800922087100722,0.22543209186145288,0.013650930497711405
2.339999999999994,1.1775098537107633,0.03790004146830106,0.22977202757886436,0.013862434806482665
2.349999999999994,1.1758232487740803,0.03749897326913598,0.23352875989522434,0.014087910029706774
2.3599999999999937,1.1728687232687816,0.03691358616408724,0.23507801681300475,0.014245749964673787
2.369999999999993,1.1731638313254216,0.037047601283110465,0.2378218250469977,0.014393056704064905
2.379999999999993,1.174618822757413,0.0371619825756353,0.24017143522173665,0.014574850746152973
2.389999999999993,1.1737598933707818,0.03717922187530864,0.24222947653321433,0.014629173931397482
2.399999999999993,1.170753980926504,0.03644997596129462,0.24461108527182132,0.014855341965440388
2.4099999999999926,1.1736018382947977,0.03675736641392913,0.24625442955466287,0.01501438553203649
2.4199999999999924,1.1719005164337046,0.036691686898405074,0.24923492019396337,0.015219163452371287
2.429999999999992,1.1714764821807149,0.036867923074170195,0.25014846854022915,0.015352731982518075
2.439999999999992,1.1718447252197683,0.03714499515994407,0.25055250303710097,0.015474140583886853
2.449999999999992,1.1713479667792497,0.037133213190821523,0.2518610922371791,0.015602270935780205
2.4599999999999915,1.1735417396116792,0.03730796890257149,0.2537812257460278,0.015719439751647746
2.4699999999999918,1.1702544668112282,0.03650821036946161,0.25583442374383875,0.015961484005603765
2.479999999999991,1.1708932067459668,0.03646661427031006,0.26027412057275173,0.016141818986568635
2.489999999999991,1.170222851512674,0.03579701346660724,0.26331082383500637,0.01632168100315884
2.4999999999999907,1.1726179901390514,0.03605480661435201,0.2654755869317075,0.016519903479743858
2.5099999999999905,1.1721240686200927,0.036257353849466156,0.26876175628671045,0.01674695642322499
2.5199999999999902,1.1740550607821985,0.03648981079944913,0.27042803143482114,0.01696931692403253
2.52999999999999,1.1747631094810214,0.03660329033866372,0.2735807987876126,0.017151552457644326
2.53999999999999,1.1764188401532334,0.03689387458747895,0.2774882735684866,0.017339214144865556
2.5499999999999896,1.172773995481535,0.0367452093699272,0.279705737687586,0.017594955601211604
2.5599999999999894,1.1693880934210215,0.035019173266659154,0.2809461177633431,0.0177161997907197
2.569999999999989,1.1671963596862438,0.03493866569043713,0.28310225695246716,0.017908034732147193
2.579999999999989,1.1684541821968784,0.0350014372286791,0.2849589797898033,0.018093198593336024
2.5899999999999888,1.1681020848819963,0.03499652621524363,0.28703170602318423,0.018160803917157686
2.5999999999999885,1.1682607260751807,0.03520643485728581,0.28773362266383223,0.01823998732720261
2.6099999999999883,1.1697223963295822,0.035358798688160054,0.29068136252215465,0.01847652848301612
2.619999999999988,1.1696594216181242,0.03538227943568195,0.29062252873562766,0.018628259578716944
2.629999999999988,1.1703083813133466,0.0354102514173491,0.2918840042425519,0.018738221316362935
2.639999999999988,1.165900934288774,0.034143804405250444,0.2957625295166965,0.0189826975497292
2.6499999999999875,1.1629965088206915,0.0329440034179429,0.29876215150192603,0.019203048996423167
2.6599999999999877,1.1623440302379435,0.032998646017097455,0.3020772177365457,0.01943393253595288
2.669999999999987,1.1639915412063015,0.03307383741682002,0.3042187609058452,0.019571317811392874
2.679999999999987,1.1624853109636268,0.03327715144319776,0.30542161671363766,0.01966165923929869
2.689999999999986,1.160970038965292,0.033361290041023395,0.3091344315292593,0.019973622694769544
2.6999999999999864,1.1583694383557368,0.03288951613009039,0.3122805552495363,0.020124552251383265
2.709999999999986,1.1586561111683809,0.033102899176453926,0.31490474054142503,0.020407544637379538
2.719999999999986,1.1535850442816509,0.03260955800284515,0.31875138332246733,0.020573312875427963
2.7299999999999858,1.1528494300537684,0.032797323909168785,0.3198093533644012,0.0207183301548024
2.7399999999999856,1.1515819062866661,0.03290554395189682,0.320277595939041,0.020866545064762765
2.7499999999999853,1.150859575347876,0.03279378574672642,0.32162225918266235,0.021128065195161805
2.759999999999985,1.1519206543682108,0.03282647992234056,0.32585781882309295,0.021525353964711225
2.769999999999985,1.1496927413596023,0.03287628632725603,0.32676484941266926,0.021651163317322752
2.7799999999999847,1.1484391111141812,0.03304227504246304,0.32870061496518893,0.02187161850174174
2.7899999999999845,1.1489928637982023,0.03297214556670869,0.3337272524005246,0.022221576312336344
2.7999999999999843,1.1476722165990831,0.032900324203434694,0.33335126958510636,0.022167807202842338
2.809999999999984,1.145246068930865,0.0327823466824857,0.33387360521317455,0.022293759896763188
2.819999999999984,1.1433705550770874,0.032461980895494236,0.335923486647862,0.02253314659972694
2.829999999999984,1.1394456460650306,0.03208295486914947,0.34003459642095124,0.022850379636946305
2.8399999999999834,1.1386810800707998,0.032072617826736094,0.33853325199010775,0.02287148250054921
2.849999999999983,1.1368789926334482,0.032013661867385634,0.3383698438349641,0.023136476277812956
2.859999999999983,1.1341602312975863,0.031837385467370805,0.3407210236122322,0.023504164120622617
2.869999999999983,1.1319679944570697,0.03160023935320422,0.33909089784189134,0.023433103525763832
2.8799999999999826,1.132943389668375,0.031519790687476235,0.3420572061018741,0.023612510730766423
2.8899999999999824,1.1309755099089667,0.0313358418866323,0.34475990715585625,0.023969286370019327
2.899999999999982,1.1300142100978732,0.03139702061724425,0.34471269268773563,0.02416512372608487
2.909999999999982,1.128247091879039,0.031087891728110995,0.3462570687946702,0.02424544831100406
2.9199999999999817,1.1266949598085296,0.031129430889989873,0.34811829886888485,0.024384854464732764
2.929999999999981,1.1267089258802643,0.03134114574142344,0.3500809724217261,0.024638216811705582
2.9399999999999813,1.125424359683243,0.03131091571476641,0.3489886467281832,0.024713440207683346
2.949999999999981,1.1238414103463183,0.031091061518443652,0.35203932378713854,0.024850505686134117
2.959999999999981,1.1242917766450538,0.031235785219917656,0.35245356557897073,0.024835747241540973
2.9699999999999807,1.12317521593232,0.03133460420157208,0.354329931844381,0.024977458097656002
2.9799999999999804,1.1246726750101304,0.03149728512568384,0.35883085260257147,0.025324616576633485
2.98999999999998,1.122984846310565,0.031266189175145565,0.36103697727968753,0.025542464804731657
2.99999999999998,1.1210326594973654,0.03137800126503887,0.36409996102165904,0.02590291920178084
3.00999999999998,1.1180078974109067,0.030958554676230765,0.36641545705562034,0.026072101008314974
3.01999999999998,1.1167478805510216,0.03067796955559432,0.36473160132143734,0.025861243424964875
3.02999999999998,1.1158666533143962,0.030357559192706995,0.37053648090847774,0.02625377917399968
3.039999999999979,1.113718763502648,0.030054829156193508,0.37117583037635515,0.02630486918299252
3.049999999999979,1.1101918059712275,0.02721520028374025,0.36875647359688896,0.026205472088986825
3.0599999999999787,1.1081739844831033,0.026665534709095606,0.36847318756411634,0.026043355048111616
3.0699999999999785,1.1068262163901759,0.026400868602474592,0.3706730723623161,0.02606755798658933
3.0799999999999783,1.1076228233703722,0.02651343264978312,0.3693014938908841,0.02602163936195978
3.089999999999978,1.1081406399995841,0.026552526269913335,0.3713629079405353,0.026137801536327332
3.099999999999978,1.1083757717863856,0.02637427914410173,0.37315527435418117,0.026406458690518275
3.1099999999999777,1.1040350007923807,0.024970901323036365,0.3761061237261168,0.026553475762123413
3.119999999999977,1.1033671229733049,0.024918248001486454,0.3767939312087329,0.026618104163214362
3.129999999999977,1.100527670473617,0.024811039310744576,0.37909100916358557,0.026622380089715014
3.139999999999977,1.0987199102985514,0.024203851485761207,0.38253202831571753,0.026721979590754785
